fecha,departamento,municipio,devengado
2026-08-12,BENI,Trinidad,4925868.88
2026-08-12,BENI,Trinidad,5125896.41
2026-08-12,BENI,Trinidad,8511805.52
2026-08-12,BENI,Trinidad,16158306.03
2026-08-12,BENI,Trinidad,30661268.51
2026-08-12,BENI,Trinidad,74739051.96
2026-08-12,BENI,,7318208.62
2026-08-12,BINACIONAL,Binacional,146139.52
2026-08-12,CHUQUISACA,ATIOC Guaraní Chaqueño de Huacaya,899933.27
2026-08-12,CHUQUISACA,Camargo,13918.69
2026-08-12,CHUQUISACA,Camargo,533179.42
2026-08-12,CHUQUISACA,Camargo,1283683.80
2026-08-12,CHUQUISACA,Camataqui (Villa Abecia),385235.62
2026-08-12,CHUQUISACA,Culpina,33012.56
2026-08-12,CHUQUISACA,Culpina,47989.48
2026-08-12,CHUQUISACA,Culpina,2060666.90
2026-08-12,CHUQUISACA,El Villar,12183.98
2026-08-12,CHUQUISACA,El Villar,984942.02
2026-08-12,CHUQUISACA,Icla,726743.83
2026-08-12,CHUQUISACA,Incahuasi,1143042.62
2026-08-12,CHUQUISACA,Las Carreras,20256.21
2026-08-12,CHUQUISACA,Las Carreras,369245.06
2026-08-12,CHUQUISACA,Las Carreras,844721.33
2026-08-12,CHUQUISACA,MULTIMUNICIPAL,3271.17
2026-08-12,CHUQUISACA,MULTIMUNICIPAL,17670.44
2026-08-12,CHUQUISACA,MULTIMUNICIPAL,875130.86
2026-08-12,CHUQUISACA,MULTIMUNICIPAL,11006768.94
2026-08-12,CHUQUISACA,MULTIMUNICIPAL,95892607.74
2026-08-12,CHUQUISACA,Machareti,116796.70
2026-08-12,CHUQUISACA,Machareti,157541.65
2026-08-12,CHUQUISACA,Machareti,762894.61
2026-08-12,CHUQUISACA,Monteagudo,136.50
2026-08-12,CHUQUISACA,Monteagudo,87611.02
2026-08-12,CHUQUISACA,Monteagudo,620328.70
2026-08-12,CHUQUISACA,Monteagudo,3004375.88
2026-08-12,CHUQUISACA,Multimunicipal,12312.74
2026-08-12,CHUQUISACA,Multimunicipal,44258.93
2026-08-12,CHUQUISACA,Multimunicipal,631730.80
2026-08-12,CHUQUISACA,Multimunicipal,3094473.31
2026-08-12,CHUQUISACA,Padilla,33915.91
2026-08-12,CHUQUISACA,Padilla,383043.38
2026-08-12,CHUQUISACA,Poroma,39593.25
2026-08-12,CHUQUISACA,Poroma,672229.61
2026-08-12,CHUQUISACA,Presto,55996.51
2026-08-12,CHUQUISACA,Presto,231995.02
2026-08-12,CHUQUISACA,Presto,454408.74
2026-08-12,CHUQUISACA,Presto,1427946.57
2026-08-12,CHUQUISACA,San Lucas,780947.32
2026-08-12,CHUQUISACA,San Lucas,2844391.45
2026-08-12,CHUQUISACA,San Pablo de Huacareta,633448.44
2026-08-12,CHUQUISACA,Sopachuy,61917.73
2026-08-12,CHUQUISACA,Sopachuy,418520.20
2026-08-12,CHUQUISACA,Sucre,1684.00
2026-08-12,CHUQUISACA,Sucre,1757.17
2026-08-12,CHUQUISACA,Sucre,3708.80
2026-08-12,CHUQUISACA,Sucre,15588.28
2026-08-12,CHUQUISACA,Sucre,16152.00
2026-08-12,CHUQUISACA,Sucre,17070.07
2026-08-12,CHUQUISACA,Sucre,19240.00
2026-08-12,CHUQUISACA,Sucre,38311.91
2026-08-12,CHUQUISACA,Sucre,57157.14
2026-08-12,CHUQUISACA,Sucre,86805.84
2026-08-12,CHUQUISACA,Sucre,98980.78
2026-08-12,CHUQUISACA,Sucre,113523.34
2026-08-12,CHUQUISACA,Sucre,160544.45
2026-08-12,CHUQUISACA,Sucre,163374.39
2026-08-12,CHUQUISACA,Sucre,200664.59
2026-08-12,CHUQUISACA,Sucre,301307.72
2026-08-12,CHUQUISACA,Sucre,397326.38
2026-08-12,CHUQUISACA,Sucre,732427.61
2026-08-12,CHUQUISACA,Sucre,754031.68
2026-08-12,CHUQUISACA,Sucre,961086.29
2026-08-12,CHUQUISACA,Sucre,2572446.95
2026-08-12,CHUQUISACA,Sucre,3265268.59
2026-08-12,CHUQUISACA,Sucre,3575545.42
2026-08-12,CHUQUISACA,Sucre,3703245.51
2026-08-12,CHUQUISACA,Sucre,5769568.78
2026-08-12,CHUQUISACA,Sucre,5995361.21
2026-08-12,CHUQUISACA,Sucre,9255585.07
2026-08-12,CHUQUISACA,Sucre,13439277.48
2026-08-12,CHUQUISACA,Sucre,21166590.04
2026-08-12,CHUQUISACA,Sucre,22609220.52
2026-08-12,CHUQUISACA,Sucre,38218551.07
2026-08-12,CHUQUISACA,Sucre,44609235.88
2026-08-12,CHUQUISACA,TARVITA (VILLA ORIAS),28600.00
2026-08-12,CHUQUISACA,TARVITA (VILLA ORIAS),1100368.50
2026-08-12,CHUQUISACA,Tarabuco,826571.00
2026-08-12,CHUQUISACA,Tomina,640026.54
2026-08-12,CHUQUISACA,Villa Alcalá,66601.82
2026-08-12,CHUQUISACA,Villa Azurduy,1146653.87
2026-08-12,CHUQUISACA,Villa Charcas,2372125.93
2026-08-12,CHUQUISACA,Villa Mojocoya,2372.25
2026-08-12,CHUQUISACA,Villa Mojocoya,48926.24
2026-08-12,CHUQUISACA,Villa Mojocoya,1053618.82
2026-08-12,CHUQUISACA,Villa Serrano,1124370.71
2026-08-12,CHUQUISACA,Villa Vaca Guzmán,448664.23
2026-08-12,CHUQUISACA,Villa Vaca Guzmán,1336100.79
2026-08-12,CHUQUISACA,Villa Zudañez (Tacopaya),1549708.23
2026-08-12,CHUQUISACA,Villa Zudañez (Tacopaya),3880841.42
2026-08-12,CHUQUISACA,YAMPAPARÁEZ,14908.15
2026-08-12,CHUQUISACA,YAMPAPARÁEZ,455771.58
2026-08-12,CHUQUISACA,YAMPAPARÁEZ,1795582.60
2026-08-12,CHUQUISACA,Yotala,39927.11
2026-08-12,CHUQUISACA,Yotala,1487328.82
2026-08-12,CHUQUISACA,,662412.26
2026-08-12,COCHABAMBA,Aiquile,639843.38
2026-08-12,COCHABAMBA,Aiquile,1588721.80
2026-08-12,COCHABAMBA,Aiquile,2889424.13
2026-08-12,COCHABAMBA,Alalay,250207.53
2026-08-12,COCHABAMBA,Anzaldo,470794.64
2026-08-12,COCHABAMBA,Arani,895520.04
2026-08-12,COCHABAMBA,Arbieto,2541165.69
2026-08-12,COCHABAMBA,Arque,867209.36
2026-08-12,COCHABAMBA,Arque,872462.96
2026-08-12,COCHABAMBA,Bolivar,515953.21
2026-08-12,COCHABAMBA,COCHABAMBA,360.00
2026-08-12,COCHABAMBA,COCHABAMBA,377.00
2026-08-12,COCHABAMBA,COCHABAMBA,2977.47
2026-08-12,COCHABAMBA,COCHABAMBA,28722.95
2026-08-12,COCHABAMBA,COCHABAMBA,41543.88
2026-08-12,COCHABAMBA,COCHABAMBA,51819.64
2026-08-12,COCHABAMBA,COCHABAMBA,78278.23
2026-08-12,COCHABAMBA,COCHABAMBA,224701.29
2026-08-12,COCHABAMBA,COCHABAMBA,457061.53
2026-08-12,COCHABAMBA,COCHABAMBA,565198.02
2026-08-12,COCHABAMBA,COCHABAMBA,841313.36
2026-08-12,COCHABAMBA,COCHABAMBA,1061046.90
2026-08-12,COCHABAMBA,COCHABAMBA,1455505.66
2026-08-12,COCHABAMBA,COCHABAMBA,1544570.96
2026-08-12,COCHABAMBA,COCHABAMBA,2654136.74
2026-08-12,COCHABAMBA,COCHABAMBA,2882968.02
2026-08-12,COCHABAMBA,COCHABAMBA,3176914.64
2026-08-12,COCHABAMBA,COCHABAMBA,3436605.59
2026-08-12,COCHABAMBA,COCHABAMBA,4472215.38
2026-08-12,COCHABAMBA,COCHABAMBA,10188941.42
2026-08-12,COCHABAMBA,COCHABAMBA,11077215.32
2026-08-12,COCHABAMBA,COCHABAMBA,13824395.93
2026-08-12,COCHABAMBA,COCHABAMBA,16189278.51
2026-08-12,COCHABAMBA,COCHABAMBA,31265804.46
2026-08-12,COCHABAMBA,COCHABAMBA,60017535.48
2026-08-12,COCHABAMBA,COCHABAMBA,75876733.79
2026-08-12,COCHABAMBA,COCHABAMBA,117143187.46
2026-08-12,COCHABAMBA,COCHABAMBA,255945996.52
2026-08-12,COCHABAMBA,COCHABAMBA,400969293.48
2026-08-12,COCHABAMBA,Capinota,11134.95
2026-08-12,COCHABAMBA,Capinota,1770445.85
2026-08-12,COCHABAMBA,Chimoré,3150.00
2026-08-12,COCHABAMBA,Chimoré,70674.24
2026-08-12,COCHABAMBA,Chimoré,95690.68
2026-08-12,COCHABAMBA,Chimoré,128962.77
2026-08-12,COCHABAMBA,Chimoré,4504371.74
2026-08-12,COCHABAMBA,Cliza,617126.88
2026-08-12,COCHABAMBA,Cliza,3168807.06
2026-08-12,COCHABAMBA,Cocapata,2865774.71
2026-08-12,COCHABAMBA,Colcapirhua,9817840.71
2026-08-12,COCHABAMBA,Colomi,3121733.95
2026-08-12,COCHABAMBA,Entre Rios,3295143.06
2026-08-12,COCHABAMBA,Independencia,1393436.17
2026-08-12,COCHABAMBA,MULTIMUNICIPAL,164576.24
2026-08-12,COCHABAMBA,MULTIMUNICIPAL,177094.06
2026-08-12,COCHABAMBA,MULTIMUNICIPAL,192459.22
2026-08-12,COCHABAMBA,MULTIMUNICIPAL,345477.21
2026-08-12,COCHABAMBA,MULTIMUNICIPAL,417213.79
2026-08-12,COCHABAMBA,MULTIMUNICIPAL,564017.40
2026-08-12,COCHABAMBA,MULTIMUNICIPAL,5675191.58
2026-08-12,COCHABAMBA,Mizque,11928.68
2026-08-12,COCHABAMBA,Mizque,1179686.77
2026-08-12,COCHABAMBA,Mizque,1872690.80
2026-08-12,COCHABAMBA,Morochata,41264.70
2026-08-12,COCHABAMBA,Morochata,1496386.69
2026-08-12,COCHABAMBA,Multimunicipal,30000.00
2026-08-12,COCHABAMBA,Multimunicipal,93940.00
2026-08-12,COCHABAMBA,Multimunicipal,195102.84
2026-08-12,COCHABAMBA,Multimunicipal,1797838.12
2026-08-12,COCHABAMBA,Omereque,476661.81
2026-08-12,COCHABAMBA,Omereque,1322834.09
2026-08-12,COCHABAMBA,Pasorapa,2063674.45
2026-08-12,COCHABAMBA,Pocona,538467.16
2026-08-12,COCHABAMBA,Pojo,1115218.76
2026-08-12,COCHABAMBA,Puerto Villarroel,66227.76
2026-08-12,COCHABAMBA,Puerto Villarroel,2829930.85
2026-08-12,COCHABAMBA,Puerto Villarroel,7007386.88
2026-08-12,COCHABAMBA,Punata,3319275.39
2026-08-12,COCHABAMBA,Quillacollo,13684.00
2026-08-12,COCHABAMBA,Quillacollo,357643.43
2026-08-12,COCHABAMBA,Quillacollo,23393558.79
2026-08-12,COCHABAMBA,SAN BENITO (VILLA JOSÉ QUINTIN MENDOZA),1830484.28
2026-08-12,COCHABAMBA,Sacaba,408230.00
2026-08-12,COCHABAMBA,Sacaba,742353.27
2026-08-12,COCHABAMBA,Sacaba,828708.71
2026-08-12,COCHABAMBA,Sacaba,1111606.28
2026-08-12,COCHABAMBA,Sacaba,22410729.83
2026-08-12,COCHABAMBA,Sacabamba,206172.49
2026-08-12,COCHABAMBA,Santivañez,29186.29
2026-08-12,COCHABAMBA,Santivañez,513268.99
2026-08-12,COCHABAMBA,Santivañez,1642923.44
2026-08-12,COCHABAMBA,Shinaota,3135922.71
2026-08-12,COCHABAMBA,Sicaya,203058.14
2026-08-12,COCHABAMBA,Sipe Sipe,4006728.48
2026-08-12,COCHABAMBA,TIOC Raqaypampa,312270.96
2026-08-12,COCHABAMBA,Tacachi,36891.89
2026-08-12,COCHABAMBA,Tacopaya,1071138.01
2026-08-12,COCHABAMBA,Tapacari,159043.86
2026-08-12,COCHABAMBA,Tapacari,2431859.71
2026-08-12,COCHABAMBA,Tarata,770456.22
2026-08-12,COCHABAMBA,Tiquipaya,1384617.58
2026-08-12,COCHABAMBA,Tiquipaya,11664736.67
2026-08-12,COCHABAMBA,Tiraque,32434.43
2026-08-12,COCHABAMBA,Tiraque,70535.31
2026-08-12,COCHABAMBA,Tiraque,1241885.36
2026-08-12,COCHABAMBA,Toco,844805.86
2026-08-12,COCHABAMBA,Tolata,455682.58
2026-08-12,COCHABAMBA,Totora,43650.00
2026-08-12,COCHABAMBA,Totora,68712.87
2026-08-12,COCHABAMBA,Totora,880740.10
2026-08-12,COCHABAMBA,Totora,1033524.68
2026-08-12,COCHABAMBA,Vacas,408462.53
2026-08-12,COCHABAMBA,Vila Vila,149647.90
2026-08-12,COCHABAMBA,Vila Vila,835481.66
2026-08-12,COCHABAMBA,Villa Gualberto Villarroel,325281.64
2026-08-12,COCHABAMBA,Villa Rivero,631944.13
2026-08-12,COCHABAMBA,Villa Tunari,43481.98
2026-08-12,COCHABAMBA,Villa Tunari,223414.35
2026-08-12,COCHABAMBA,Villa Tunari,2460245.80
2026-08-12,COCHABAMBA,Villa Tunari,12038765.99
2026-08-12,COCHABAMBA,Vinto,5724912.93
2026-08-12,COCHABAMBA,,24359636.49
2026-08-12,LA PAZ,Achacachi,26239.00
2026-08-12,LA PAZ,Achacachi,1186761.35
2026-08-12,LA PAZ,Achacachi,4405036.07
2026-08-12,LA PAZ,Achocalla Municipio Ecológico ,4241495.67
2026-08-12,LA PAZ,Alto Beni,474463.36
2026-08-12,LA PAZ,Ancoraimes,1322569.75
2026-08-12,LA PAZ,Apolo,1007308.72
2026-08-12,LA PAZ,Aucapata,833796.82
2026-08-12,LA PAZ,Ayata,367428.31
2026-08-12,LA PAZ,Ayo Ayo,459600.11
2026-08-12,LA PAZ,Batallas,68625.31
2026-08-12,LA PAZ,Batallas,627056.10
2026-08-12,LA PAZ,Batallas,3023777.05
2026-08-12,LA PAZ,CHUMA,451554.65
2026-08-12,LA PAZ,COROCORO,954020.63
2026-08-12,LA PAZ,Cairoma,56325.11
2026-08-12,LA PAZ,Cairoma,681303.12
2026-08-12,LA PAZ,Cajuata,9021.42
2026-08-12,LA PAZ,Cajuata,1365437.66
2026-08-12,LA PAZ,Calacoto,973051.26
2026-08-12,LA PAZ,Calacoto,4354481.81
2026-08-12,LA PAZ,Calamarca,65000.00
2026-08-12,LA PAZ,Calamarca,1638770.93
2026-08-12,LA PAZ,Caquiaviri,240120.80
2026-08-12,LA PAZ,Caquiaviri,415639.82
2026-08-12,LA PAZ,Caquiaviri,1691725.64
2026-08-12,LA PAZ,Carabuco,154420.28
2026-08-12,LA PAZ,Caranavi,15972.00
2026-08-12,LA PAZ,Caranavi,20679.40
2026-08-12,LA PAZ,Caranavi,46467.70
2026-08-12,LA PAZ,Caranavi,5060161.11
2026-08-12,LA PAZ,Catacora,218984.37
2026-08-12,LA PAZ,Chacarilla,108528.66
2026-08-12,LA PAZ,Charaña,316921.04
2026-08-12,LA PAZ,Chua Cocani,433452.34
2026-08-12,LA PAZ,Chulumani (Villa de la Libertad),7500.00
2026-08-12,LA PAZ,Chulumani (Villa de la Libertad),10000.00
2026-08-12,LA PAZ,Chulumani (Villa de la Libertad),2517299.26
2026-08-12,LA PAZ,Collana,431482.81
2026-08-12,LA PAZ,Colquencha,2008330.13
2026-08-12,LA PAZ,Colquiri,1241374.77
2026-08-12,LA PAZ,Colquiri,1652254.53
2026-08-12,LA PAZ,Comanche,202610.66
2026-08-12,LA PAZ,Comanche,609716.14
2026-08-12,LA PAZ,Combaya,176994.41
2026-08-12,LA PAZ,Copacabana,71335.89
2026-08-12,LA PAZ,Copacabana,649653.46
2026-08-12,LA PAZ,Coripata,158493.90
2026-08-12,LA PAZ,Coripata,1429010.09
2026-08-12,LA PAZ,Coroico,11178.57
2026-08-12,LA PAZ,Coroico,90803.60
2026-08-12,LA PAZ,Coroico,129359.17
2026-08-12,LA PAZ,Coroico,1255411.06
2026-08-12,LA PAZ,Curva,316571.56
2026-08-12,LA PAZ,Desaguadero,770597.01
2026-08-12,LA PAZ,El Alto de La Paz,12322.02
2026-08-12,LA PAZ,El Alto de La Paz,57334.00
2026-08-12,LA PAZ,El Alto de La Paz,222952.36
2026-08-12,LA PAZ,El Alto de La Paz,239130.46
2026-08-12,LA PAZ,El Alto de La Paz,241887.01
2026-08-12,LA PAZ,El Alto de La Paz,278042.19
2026-08-12,LA PAZ,El Alto de La Paz,338899.96
2026-08-12,LA PAZ,El Alto de La Paz,364500.00
2026-08-12,LA PAZ,El Alto de La Paz,490117.43
2026-08-12,LA PAZ,El Alto de La Paz,757539.12
2026-08-12,LA PAZ,El Alto de La Paz,1200715.93
2026-08-12,LA PAZ,El Alto de La Paz,1919075.30
2026-08-12,LA PAZ,El Alto de La Paz,2357445.94
2026-08-12,LA PAZ,El Alto de La Paz,2637872.99
2026-08-12,LA PAZ,El Alto de La Paz,2678801.02
2026-08-12,LA PAZ,El Alto de La Paz,2943579.41
2026-08-12,LA PAZ,El Alto de La Paz,40264949.90
2026-08-12,LA PAZ,El Alto de La Paz,66707810.53
2026-08-12,LA PAZ,Escoma,182160.33
2026-08-12,LA PAZ,GUAQUI,489928.82
2026-08-12,LA PAZ,GUAQUI,543561.22
2026-08-12,LA PAZ,General Juan José Pérez (Charazani),1077395.56
2026-08-12,LA PAZ,Guanay,486779.70
2026-08-12,LA PAZ,Guanay,1800839.05
2026-08-12,LA PAZ,Huarina,31251.82
2026-08-12,LA PAZ,Huarina,2060897.62
2026-08-12,LA PAZ,Huatajata,658325.63
2026-08-12,LA PAZ,Humanata,393447.48
2026-08-12,LA PAZ,Humanata,455226.53
2026-08-12,LA PAZ,ICHOCA,772166.67
2026-08-12,LA PAZ,INQUISIVI,192282.29
2026-08-12,LA PAZ,INQUISIVI,996742.38
2026-08-12,LA PAZ,INQUISIVI,1408977.36
2026-08-12,LA PAZ,Irupana (Villa de Lanza),65512.99
2026-08-12,LA PAZ,Irupana (Villa de Lanza),151095.85
2026-08-12,LA PAZ,Irupana (Villa de Lanza),1160000.76
2026-08-12,LA PAZ,Ixiamas,8000.00
2026-08-12,LA PAZ,Ixiamas,12390.28
2026-08-12,LA PAZ,Ixiamas,34506.57
2026-08-12,LA PAZ,Ixiamas,1034355.62
2026-08-12,LA PAZ,Jesús de Machaca,1288105.68
2026-08-12,LA PAZ,LA PAZ,24632.86
2026-08-12,LA PAZ,LA PAZ,26960.56
2026-08-12,LA PAZ,LA PAZ,40179.00
2026-08-12,LA PAZ,LA PAZ,80255.08
2026-08-12,LA PAZ,LA PAZ,80697.30
2026-08-12,LA PAZ,LA PAZ,81860.66
2026-08-12,LA PAZ,LA PAZ,110249.28
2026-08-12,LA PAZ,LA PAZ,112060.20
2026-08-12,LA PAZ,LA PAZ,163943.93
2026-08-12,LA PAZ,LA PAZ,177441.72
2026-08-12,LA PAZ,LA PAZ,209510.38
2026-08-12,LA PAZ,LA PAZ,215989.41
2026-08-12,LA PAZ,LA PAZ,225342.55
2026-08-12,LA PAZ,LA PAZ,227688.00
2026-08-12,LA PAZ,LA PAZ,269890.88
2026-08-12,LA PAZ,LA PAZ,270975.48
2026-08-12,LA PAZ,LA PAZ,298533.33
2026-08-12,LA PAZ,LA PAZ,315758.22
2026-08-12,LA PAZ,LA PAZ,332260.88
2026-08-12,LA PAZ,LA PAZ,355569.38
2026-08-12,LA PAZ,LA PAZ,422979.30
2026-08-12,LA PAZ,LA PAZ,452602.84
2026-08-12,LA PAZ,LA PAZ,467536.91
2026-08-12,LA PAZ,LA PAZ,483820.65
2026-08-12,LA PAZ,LA PAZ,485475.90
2026-08-12,LA PAZ,LA PAZ,490605.16
2026-08-12,LA PAZ,LA PAZ,516687.05
2026-08-12,LA PAZ,LA PAZ,517808.36
2026-08-12,LA PAZ,LA PAZ,550493.61
2026-08-12,LA PAZ,LA PAZ,593017.46
2026-08-12,LA PAZ,LA PAZ,642632.94
2026-08-12,LA PAZ,LA PAZ,663328.18
2026-08-12,LA PAZ,LA PAZ,727294.77
2026-08-12,LA PAZ,LA PAZ,748206.16
2026-08-12,LA PAZ,LA PAZ,768039.73
2026-08-12,LA PAZ,LA PAZ,768853.25
2026-08-12,LA PAZ,LA PAZ,778229.62
2026-08-12,LA PAZ,LA PAZ,794891.36
2026-08-12,LA PAZ,LA PAZ,806436.08
2026-08-12,LA PAZ,LA PAZ,844516.89
2026-08-12,LA PAZ,LA PAZ,871445.47
2026-08-12,LA PAZ,LA PAZ,886340.50
2026-08-12,LA PAZ,LA PAZ,900748.52
2026-08-12,LA PAZ,LA PAZ,952489.60
2026-08-12,LA PAZ,LA PAZ,1024407.25
2026-08-12,LA PAZ,LA PAZ,1028637.44
2026-08-12,LA PAZ,LA PAZ,1093373.41
2026-08-12,LA PAZ,LA PAZ,1107563.30
2026-08-12,LA PAZ,LA PAZ,1161766.92
2026-08-12,LA PAZ,LA PAZ,1216143.71
2026-08-12,LA PAZ,LA PAZ,1347521.67
2026-08-12,LA PAZ,LA PAZ,1436160.52
2026-08-12,LA PAZ,LA PAZ,1455126.76
2026-08-12,LA PAZ,LA PAZ,1457533.92
2026-08-12,LA PAZ,LA PAZ,1478077.64
2026-08-12,LA PAZ,LA PAZ,1502149.15
2026-08-12,LA PAZ,LA PAZ,1578218.30
2026-08-12,LA PAZ,LA PAZ,1726867.69
2026-08-12,LA PAZ,LA PAZ,1783404.90
2026-08-12,LA PAZ,LA PAZ,2031489.47
2026-08-12,LA PAZ,LA PAZ,2083665.19
2026-08-12,LA PAZ,LA PAZ,2131391.09
2026-08-12,LA PAZ,LA PAZ,2148571.97
2026-08-12,LA PAZ,LA PAZ,2186149.26
2026-08-12,LA PAZ,LA PAZ,2202152.96
2026-08-12,LA PAZ,LA PAZ,2387113.20
2026-08-12,LA PAZ,LA PAZ,2414370.37
2026-08-12,LA PAZ,LA PAZ,2460704.40
2026-08-12,LA PAZ,LA PAZ,2539922.01
2026-08-12,LA PAZ,LA PAZ,2601405.13
2026-08-12,LA PAZ,LA PAZ,2609140.39
2026-08-12,LA PAZ,LA PAZ,2744897.61
2026-08-12,LA PAZ,LA PAZ,2752104.42
2026-08-12,LA PAZ,LA PAZ,2882814.52
2026-08-12,LA PAZ,LA PAZ,3006317.28
2026-08-12,LA PAZ,LA PAZ,3117943.45
2026-08-12,LA PAZ,LA PAZ,3128178.81
2026-08-12,LA PAZ,LA PAZ,3139644.86
2026-08-12,LA PAZ,LA PAZ,3201932.77
2026-08-12,LA PAZ,LA PAZ,3512985.73
2026-08-12,LA PAZ,LA PAZ,3726060.21
2026-08-12,LA PAZ,LA PAZ,4282211.81
2026-08-12,LA PAZ,LA PAZ,4376573.98
2026-08-12,LA PAZ,LA PAZ,4609715.55
2026-08-12,LA PAZ,LA PAZ,4634442.28
2026-08-12,LA PAZ,LA PAZ,4675943.00
2026-08-12,LA PAZ,LA PAZ,5021124.39
2026-08-12,LA PAZ,LA PAZ,5175381.58
2026-08-12,LA PAZ,LA PAZ,5424857.00
2026-08-12,LA PAZ,LA PAZ,6627149.39
2026-08-12,LA PAZ,LA PAZ,7140149.62
2026-08-12,LA PAZ,LA PAZ,7202728.42
2026-08-12,LA PAZ,LA PAZ,7517828.03
2026-08-12,LA PAZ,LA PAZ,7994198.71
2026-08-12,LA PAZ,LA PAZ,8076403.19
2026-08-12,LA PAZ,LA PAZ,8438001.09
2026-08-12,LA PAZ,LA PAZ,8452085.44
2026-08-12,LA PAZ,LA PAZ,9601379.57
2026-08-12,LA PAZ,LA PAZ,10615256.26
2026-08-12,LA PAZ,LA PAZ,11005923.96
2026-08-12,LA PAZ,LA PAZ,13543085.45
2026-08-12,LA PAZ,LA PAZ,14180338.30
2026-08-12,LA PAZ,LA PAZ,14548984.89
2026-08-12,LA PAZ,LA PAZ,15109296.93
2026-08-12,LA PAZ,LA PAZ,15579838.01
2026-08-12,LA PAZ,LA PAZ,15677635.51
2026-08-12,LA PAZ,LA PAZ,16105300.47
2026-08-12,LA PAZ,LA PAZ,16212707.94
2026-08-12,LA PAZ,LA PAZ,16469143.54
2026-08-12,LA PAZ,LA PAZ,17668272.65
2026-08-12,LA PAZ,LA PAZ,19363828.15
2026-08-12,LA PAZ,LA PAZ,22174450.43
2026-08-12,LA PAZ,LA PAZ,27803012.27
2026-08-12,LA PAZ,LA PAZ,31743069.41
2026-08-12,LA PAZ,LA PAZ,32479343.73
2026-08-12,LA PAZ,LA PAZ,40689701.16
2026-08-12,LA PAZ,LA PAZ,62022619.66
2026-08-12,LA PAZ,LA PAZ,73911253.14
2026-08-12,LA PAZ,LA PAZ,101846493.91
2026-08-12,LA PAZ,LA PAZ,104120605.21
2026-08-12,LA PAZ,LA PAZ,112962706.57
2026-08-12,LA PAZ,LA PAZ,123667181.50
2026-08-12,LA PAZ,LA PAZ,126528163.72
2026-08-12,LA PAZ,LA PAZ,140125145.04
2026-08-12,LA PAZ,LA PAZ,273287728.73
2026-08-12,LA PAZ,LA PAZ,378933775.02
2026-08-12,LA PAZ,LA PAZ,426663527.48
2026-08-12,LA PAZ,La Asunta,1258936.09
2026-08-12,LA PAZ,Laja,93.00
2026-08-12,LA PAZ,Laja,89211.29
2026-08-12,LA PAZ,Laja,680374.39
2026-08-12,LA PAZ,Laja,917356.30
