fecha_despacho_efectivo,fecha_despacho_programado,despacho_confirmado,fecha_despacho_difiere_de_programado,distrito_nombre,producto_despachado,cantidad_despachada,unidad,cliente,placa_despacho,familia,familia_codigo,ambito,fecha_despacho_efectivo_hora,estacion
2026-09-12,2026-09-12,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,12000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-12,2026-09-12,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-12,2026-09-12,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,12000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-12,2026-09-12,True,False,Guayaramerin,GLP DISTRIB. 45 KILOS NAL,450.0,L,CRISTO ASCENCION,1661-XGB,GLP,GLP,,,
2026-09-12,2026-09-12,True,False,Guayaramerin,GLP DISTRIB. 10 KILOS NAL,2500.0,L,CRISTO ASCENCION,1661-XGB,GLP,GLP,,,
2026-09-11,2026-09-11,True,False,Guayaramerin,DIESEL OIL NACIONAL CF,5000.0,L,COOP DE SERVICIOS PUBLICOS DE AGUAS POTABLES Y ALCANTARILLADO GUAYARAMERIN R.L.,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-11,2026-09-11,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,7000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-11,2026-09-11,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-11,2026-09-11,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,12000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-11,2026-09-11,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,4000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-11,2026-09-11,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-11,2026-09-11,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,14000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-11,2026-09-11,True,False,Guayaramerin,GLP DISTRIB. 10 KILOS NAL,2500.0,L,CRISTO ASCENCION,1661-XGB,GLP,GLP,,,
2026-09-10,2026-09-10,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,4000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-10,2026-09-10,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,5000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-10,2026-09-10,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,8000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-10,2026-09-10,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,12000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-10,2026-09-10,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,6000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-10,2026-09-10,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-10,2026-09-10,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,14000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-10,2026-09-10,True,False,Guayaramerin,GLP DISTRIB. 45 KILOS NAL,450.0,L,CRISTO ASCENCION,1661-XGB,GLP,GLP,,,
2026-09-10,2026-09-10,True,False,Guayaramerin,GLP DISTRIB. 10 KILOS NAL,2500.0,L,CRISTO ASCENCION,1661-XGB,GLP,GLP,,,
2026-09-09,2026-09-09,True,False,Guayaramerin,DIESEL OIL NACIONAL CF,19000.0,L,RIOYATA MADERA IMPORT EXPORT SRL,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-09,2026-09-09,True,False,Guayaramerin,GASOLINA ESPECIAL CF,10000.0,L,ARCA DE ISRAEL,2067-PHF,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-09,2026-09-09,True,False,Guayaramerin,GLP DISTRIB. 10 KILOS NAL,2500.0,L,CRISTO ASCENCION,1661-XGB,GLP,GLP,,,
2026-09-09,2026-09-09,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,6000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-09,2026-09-09,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-09,2026-09-09,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,14000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-09,2026-09-09,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,4000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-09,2026-09-09,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,5000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-09,2026-09-09,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,8000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-09,2026-09-09,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,12000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-08,2026-09-08,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,5000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-08,2026-09-08,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,5000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-08,2026-09-08,True,False,Guayaramerin,GLP DISTRIB. 10 KILOS NAL,2500.0,L,CRISTO ASCENCION,1661-XGB,GLP,GLP,,,
2026-09-08,2026-09-08,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,6000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-08,2026-09-08,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-08,2026-09-08,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,12000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-08,2026-09-08,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,12000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-07,2026-09-07,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,5000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-07,2026-09-07,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,5000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-07,2026-09-07,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,12000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-07,2026-09-07,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,6000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-07,2026-09-07,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-07,2026-09-07,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,12000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-05,2026-09-05,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,8000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-05,2026-09-05,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,12000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-05,2026-09-05,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,10000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-05,2026-09-05,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,12000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-05,2026-09-05,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-05,2026-09-05,True,False,Guayaramerin,GLP DISTRIB. 10 KILOS NAL,2500.0,L,CRISTO ASCENCION,1661-XGB,GLP,GLP,,,
2026-09-05,2026-09-05,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-05,2026-09-05,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,12000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-05,2026-09-05,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,8000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-05,2026-09-05,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,12000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-04,2026-09-04,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,7000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-04,2026-09-04,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,6000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-04,2026-09-04,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,8000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-04,2026-09-04,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,12000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-04,2026-09-04,True,False,Guayaramerin,GLP DISTRIB. 10 KILOS NAL,2500.0,L,CRISTO ASCENCION,2021-XAG,GLP,GLP,,,
2026-09-04,2026-09-04,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,7000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-04,2026-09-04,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-04,2026-09-04,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,16000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-03,2026-09-03,True,False,Guayaramerin,DIESEL OIL NACIONAL CF,15000.0,L,EDSON VIEIRA -DRAGA AURIFERA HECTOR II,2067-PHF,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-03,2026-09-03,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,7000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-03,2026-09-03,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-03,2026-09-03,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,16000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-03,2026-09-03,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,7000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-03,2026-09-03,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,6000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-03,2026-09-03,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,8000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-03,2026-09-03,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,12000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-03,2026-09-03,True,False,Guayaramerin,GLP DISTRIB. 10 KILOS NAL,2500.0,L,CRISTO ASCENCION,2021-XAG,GLP,GLP,,,
2026-09-02,2026-09-02,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,7000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-02,2026-09-02,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-02,2026-09-02,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,14000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-02,2026-09-02,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,4000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-02,2026-09-02,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,6000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-02,2026-09-02,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,8000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-02,2026-09-02,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,12000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-02,2026-09-02,True,False,Guayaramerin,GLP DISTRIB. 45 KILOS NAL,450.0,L,CRISTO ASCENCION,1661-XGB,GLP,GLP,,,
2026-09-02,2026-09-02,True,False,Guayaramerin,GLP DISTRIB. 10 KILOS NAL,2500.0,L,CRISTO ASCENCION,2021-XAG,GLP,GLP,,,
2026-09-01,2026-09-01,True,False,Guayaramerin,GLP DISTRIB. 10 KILOS NAL,2500.0,L,CRISTO ASCENCION,1661-XGB,GLP,GLP,,,
2026-09-01,2026-09-01,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,7000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-01,2026-09-01,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-01,2026-09-01,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,10000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-01,2026-09-01,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,4000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-01,2026-09-01,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-01,2026-09-01,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,12000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-15,2026-09-15,True,False,Guayaramerin,GLP DISTRIB. 10 KILOS NAL,2500.0,L,CRISTO ASCENCION,1661-XGB,GLP,GLP,,,
2026-09-15,2026-09-15,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,5000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-15,2026-09-15,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-15,2026-09-15,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,12000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-15,2026-09-15,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-15,2026-09-15,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,10000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,7500.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,10000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,9000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,10000.0,L,TERESA DATZER C. - EST. SERV. LA PERLA DEL MAMORE,2984-RZK,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,6000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,8000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,12000.0,L,ESTACIÓN SERVICIO LAGO AZUL,5739-FRI,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,DIESEL OIL NACIONAL CF,8000.0,L,CARMEN RIBERA VILLAROEL,2871-PYL,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,DIESEL OIL NACIONAL CF,7200.0,L,CEFORA MONTAÑO ROJAS-COOP. MINERA ASOBAL,2517-LHN,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,DIESEL OIL NACIONAL CF,8000.0,L,ASERRADERO SURI,2078-BLA,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,DIESEL OIL NACIONAL CF,5000.0,L,GRUPO EMPRESARIAL BRAMAX S.R.L.,2871-PYL,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,12000.0,L,TRIANGULO ORIENTAL,391 GDX,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,10000.0,L,TRIANGULO ORIENTAL,391 GDX,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,15000.0,L,ESTACION DE SERVICIO AMAZONAS S.R.L.,301YZT,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,13000.0,L,ESTACION DE SERVICIO AMAZONAS S.R.L.,301YZT,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,GASOLINA ESPECIAL EESS,13000.0,L,ESTACION DE SERVICIO GASPETROL S.R.L.,1394-TNT,Gasolina Especial,GASOLINA_ESPECIAL,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,GLP DISTRIB. 10 KILOS NAL,1500.0,L,"PUESTO DE VENTA DE GLP EN GARRAFA""SAN JOSE""",4747PUY,GLP,GLP,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,GLP DISTRIB. 10 KILOS NAL,1500.0,L,"PUESTO DE VENTA DE GLP EN GARRAFA""TERMINAL""",4747PUY,GLP,GLP,,,
2026-09-16,2026-09-16,True,False,Guayaramerin,DIESEL OIL NACIONAL EESS,15000.0,L,INTEGRACION RIBERALTA S.R.L.,3033 YBT,Diesel Oil Nacional,DIESEL_NACIONAL,,,
